date,ticker,weight
2025-07-31,TSLA,0.08333333333333333
2025-07-31,UNH,0.08333333333333333
2025-07-31,^GSPC,0.08333333333333333
2025-08-01,AAPL,0.08333333333333333
2025-08-01,AMC,0.08333333333333333
2025-08-01,GME,0.08333333333333333
2025-08-01,GOOGL,0.08333333333333333
2025-08-01,JPM,0.08333333333333333
2025-08-01,META,0.08333333333333333
2025-08-01,MSFT,0.08333333333333333
2025-08-01,NVDA,0.08333333333333333
2025-08-01,SPY,0.08333333333333333
2025-08-01,TSLA,0.08333333333333333
2025-08-01,UNH,0.08333333333333333
2025-08-01,^GSPC,0.08333333333333333
2025-08-04,AAPL,0.07692307692307693
2025-08-04,AMC,0.07692307692307693
2025-08-04,AMZN,0.07692307692307693
2025-08-04,GME,0.07692307692307693
2025-08-04,GOOGL,0.07692307692307693
2025-08-04,JPM,0.07692307692307693
2025-08-04,META,0.07692307692307693
2025-08-04,MSFT,0.07692307692307693
2025-08-04,NVDA,0.07692307692307693
2025-08-04,SPY,0.07692307692307693
2025-08-04,TSLA,0.07692307692307693
2025-08-04,UNH,0.07692307692307693
2025-08-04,^GSPC,0.07692307692307693
2025-08-05,AAPL,0.07692307692307693
2025-08-05,AMC,0.07692307692307693
2025-08-05,AMZN,0.07692307692307693
2025-08-05,GME,0.07692307692307693
2025-08-05,GOOGL,0.07692307692307693
2025-08-05,JPM,0.07692307692307693
2025-08-05,META,0.07692307692307693
2025-08-05,MSFT,0.07692307692307693
2025-08-05,NVDA,0.07692307692307693
2025-08-05,SPY,0.07692307692307693
2025-08-05,TSLA,0.07692307692307693
2025-08-05,UNH,0.07692307692307693
2025-08-05,^GSPC,0.07692307692307693
2025-08-06,AAPL,0.07692307692307693
2025-08-06,AMC,0.07692307692307693
2025-08-06,AMZN,0.07692307692307693
2025-08-06,GME,0.07692307692307693
2025-08-06,GOOGL,0.07692307692307693
2025-08-06,JPM,0.07692307692307693
2025-08-06,META,0.07692307692307693
2025-08-06,MSFT,0.07692307692307693
2025-08-06,NVDA,0.07692307692307693
2025-08-06,SPY,0.07692307692307693
2025-08-06,TSLA,0.07692307692307693
2025-08-06,UNH,0.07692307692307693
2025-08-06,^GSPC,0.07692307692307693
2025-08-07,AAPL,0.07692307692307693
2025-08-07,AMC,0.07692307692307693
2025-08-07,AMZN,0.07692307692307693
2025-08-07,GME,0.07692307692307693
2025-08-07,GOOGL,0.07692307692307693
2025-08-07,JPM,0.07692307692307693
2025-08-07,META,0.07692307692307693
2025-08-07,MSFT,0.07692307692307693
2025-08-07,NVDA,0.07692307692307693
2025-08-07,SPY,0.07692307692307693
2025-08-07,TSLA,0.07692307692307693
2025-08-07,UNH,0.07692307692307693
2025-08-07,^GSPC,0.07692307692307693
2025-08-08,AAPL,0.07692307692307693
2025-08-08,AMC,0.07692307692307693
2025-08-08,AMZN,0.07692307692307693
2025-08-08,GME,0.07692307692307693
2025-08-08,GOOGL,0.07692307692307693
2025-08-08,JPM,0.07692307692307693
2025-08-08,META,0.07692307692307693
2025-08-08,MSFT,0.07692307692307693
2025-08-08,NVDA,0.07692307692307693
2025-08-08,SPY,0.07692307692307693
2025-08-08,TSLA,0.07692307692307693
2025-08-08,UNH,0.07692307692307693
2025-08-08,^GSPC,0.07692307692307693
